Company_ID,Net_worth_to_Assets,Retained_Earnings_to_Total_Assets,Working_Capital_to_Total_Assets,Working_Capital_to_Equity,Equity_to_Longterm_Liability,Current_Liabilities_to_Equity,Liability_to_Equity,Current_Liability_to_Current_Assets,Borrowing_dependency,Debt_ratio_percentage,Persistent_EPS,Per_Share_Net_profit_pre_tax,Operating_Profit_Per_Share,Tax_rate,Operating_Gross_Margin
id_1599,0.880883998,0.912799056,0.696862255,0.728203666,0.110933234,0.331719326,0.279250609,0.092860744,0.373394873,0.119116002,0.191736787,0.146192664,0.080530901,0,0.615719454
id_1600,0.908486259,0.93315478,0.787855474,0.734152799,0.110933234,0.329823894,0.277755713,0.033560129,0.372896084,0.091513741,0.215751158,0.172554041,0.099340445,0,0.597212413
id_1601,0.8378934,0.92970599,0.778946741,0.73450644,0.115784667,0.334294582,0.282791273,0.039339526,0.381205503,0.1621066,0.21083483,0.162988627,0.098770458,0,0.631884288
id_1602,0.966986123,0.918612968,0.856140382,0.736845892,0.110954842,0.327094327,0.275615295,0.009870189,0.370009596,0.033013877,0.201474898,0.15862017,0.092256331,0,0.60164459
id_1603,0.836805031,0.934363956,0.727779874,0.729829238,0.120704306,0.331882386,0.282910045,0.065535706,0.378702612,0.163194969,0.220100217,0.174964224,0.099829004,0.066808381,0.604822785
id_1604,0.972458204,0.951249353,0.899975347,0.738751836,0.112524539,0.326625965,0.2754631,0.003914122,0.370236623,0.027541796,0.229176515,0.187918958,0.112287273,0.297499747,0.632086078
id_1605,0.766847054,0.931749296,0.756378153,0.733042471,0.120406799,0.353081148,0.298939413,0.04696925,0.398379048,0.233152946,0.215372979,0.171876177,0.11928996,0.342646017,0.598048401
id_1606,0.974816338,0.931919615,0.928259941,0.739974983,0.110933234,0.326911302,0.275398669,0.005294628,0.369637181,0.025183662,0.214616621,0.169240039,0.097386206,0,0.664192335
id_1607,0.966048916,0.937952593,0.866531696,0.737350499,0.110933234,0.327058939,0.275642339,0.008818491,0.369637181,0.033951084,0.223031105,0.179935226,0.107564531,0.217734589,0.614465472
id_1608,0.920186232,0.94214951,0.791264208,0.734225611,0.112788641,0.32822019,0.277234905,0.026681819,0.37133709,0.079813768,0.214616621,0.169014085,0.092500611,0,0.60106084
id_1609,0.929890861,0.919307353,0.757962829,0.732318914,0.114540187,0.327791385,0.276844388,0.040998481,0.372665702,0.070109139,0.195140399,0.155004896,0.081263741,0,0.56473861
id_1610,0.848384074,0.938368648,0.80534942,0.736552558,0.115245335,0.333499231,0.281734811,0.033218828,0.373929449,0.151615926,0.234376477,0.193793779,0.125234101,0.268751898,0.607042477
id_1611,0.886718868,0.927581022,0.844539733,0.738214082,0.110933234,0.331292785,0.278896555,0.025612694,0.369637181,0.113281132,0.206013047,0.163967764,0.086556469,0,0.643602531
id_1612,0.816428334,0.932407831,0.801114683,0.737391272,0.114453172,0.338451691,0.285553436,0.036612916,0.380680992,0.183571666,0.217358419,0.171574904,0.102108949,0,0.611071073
id_1613,0.896816519,0.866989271,0.913256651,0.742252811,0.113299809,0.329525124,0.278335896,0.014913242,0.37141873,0.103183481,0.206013047,0.161858854,0.083380832,0,0.602163479
id_1614,0.886416543,0.941495513,0.882352271,0.740762555,0.11868763,0.329186453,0.278915405,0.015435549,0.374307455,0.113583457,0.20468942,0.188822776,0.087207882,0.108614232,0.603403047
id_1615,0.850258488,0.928265267,0.7837773,0.734693208,0.112161034,0.33394829,0.281562889,0.038477101,0.378576238,0.149741512,0.207525763,0.161708217,0.093803436,0,0.600837429
id_1616,0.815672522,0.930539757,0.811165197,0.73852191,0.111995154,0.339243402,0.285669109,0.035459743,0.383987984,0.184327478,0.215278434,0.170143858,0.109111636,0,0.624857666
id_1617,0.833872479,0.931754169,0.75263178,0.73211557,0.126524265,0.332315115,0.283239223,0.04726073,0.381922372,0.166127521,0.214900255,0.170294494,0.097956192,0,0.604613788
id_1618,0.866523566,0.938970112,0.885382951,0.742060994,0.110933234,0.332827733,0.280227294,0.023001369,0.37014268,0.133476434,0.229460149,0.188747458,0.116277176,0.258022067,0.611107107
id_1619,0.972941923,0.926982838,0.930352454,0.74012672,0.111296163,0.326980823,0.27544974,0.005651242,0.369901115,0.027058077,0.20090763,0.158017624,0.090220666,0,0.609514406
id_1620,0.901714182,0.950213709,0.881148148,0.740009322,0.110933234,0.330314593,0.278083729,0.020025976,0.371006055,0.098285818,0.260943557,0.218121564,0.132236789,0.237270979,0.60858473
id_1621,0.840342232,0.927500714,0.816461535,0.737816721,0.112682629,0.335209124,0.282529831,0.032888896,0.374504287,0.159657768,0.210362106,0.162310763,0.088347854,0,0.599064558
id_1622,0.929467606,0.937235641,0.815860574,0.735469088,0.112077522,0.328480661,0.276860704,0.022908608,0.371941004,0.070532394,0.212631181,0.16457031,0.087045029,0,0.621167789
id_1623,0.965051244,0.942959285,0.916234532,0.739709085,0.110933234,0.327346992,0.27567117,0.008227848,0.369637181,0.034948756,0.226907441,0.175717406,0.098119046,0,0.614544747
id_1624,0.984581431,0.926941787,0.802171042,0.734175632,0.110933234,0.32672595,0.275145363,0.012272735,0.369703165,0.015418569,0.208376666,0.16457031,0.087615015,0,0.594279249
id_1625,0.980107023,0.837289631,0.933272817,0.740044739,0.11093435,0.326789239,0.275259334,0.004435319,0.369639418,0.019892977,0.187009549,0.140167206,0.067014087,0,0.610739561
id_1626,0.857604982,0.916579159,0.812050486,0.73681072,0.121797988,0.330833331,0.280925451,0.027515237,0.377682667,0.142395018,0.207714853,0.164720946,0.093640583,0,0.595612505
id_1627,0.854460804,0.934071765,0.819905333,0.737548633,0.110981102,0.334044708,0.281188736,0.031908436,0.372532617,0.145539196,0.219911128,0.174587633,0.101376109,0.082397004,0.602091411
id_1628,0.910693231,0.932500064,0.783696273,0.733882351,0.115237149,0.328617648,0.277652747,0.030627887,0.373437371,0.089306769,0.216602061,0.172252768,0.097956192,0.284947869,0.601068047
id_1629,0.880158418,0.93627723,0.832589007,0.737616389,0.113364753,0.330985855,0.279295867,0.026072136,0.373904845,0.119841582,0.222085658,0.177901634,0.101050403,0.167628302,0.60431831
id_1630,0.874777035,0.911858859,0.832051527,0.737756194,0.121794856,0.32924576,0.279646783,0.020364049,0.375726655,0.125222965,0.214900255,0.170294494,0.093314877,0,0.598978077
id_1631,0.964144269,0.903155556,0.950102893,0.74133469,0.110933234,0.32735724,0.275697508,0.007029579,0.369637181,0.035855731,0.167060603,0.133087294,0.033384904,0,0.573783133
id_1632,0.897965354,0.916659038,0.757165572,0.732335013,0.118606871,0.328448844,0.278274935,0.042691104,0.374622833,0.102034646,0.190224071,0.135120886,0.07458676,0,0.546044192
id_1633,0.927351332,0.933747476,0.878739987,0.738955426,0.114964986,0.327810659,0.276943789,0.011699693,0.372119942,0.072648668,0.216885695,0.171424268,0.086393616,0,0.614429438
id_1634,0.86876077,0.944558832,0.772990787,0.733583833,0.120228165,0.329371808,0.280064806,0.03516701,0.376932247,0.13123923,0.231729224,0.185734729,0.101701816,0.159732766,0.603900316
id_1635,0.873870061,0.936067244,0.819281437,0.736867185,0.12659899,0.327963379,0.279707233,0.016101404,0.376443524,0.126129939,0.22095112,0.174813587,0.103004641,0,0.60663169
id_1636,0.872721226,0.937441853,0.774049664,0.733621727,0.117535591,0.330532232,0.279786014,0.037738091,0.372655637,0.127278774,0.228136523,0.183399864,0.114078658,0.196072477,0.606314591
id_1637,0.826405055,0.886145038,0.72933317,0.729809873,0.129713993,0.332250362,0.284149727,0.064358662,0.382323864,0.173594945,0.192020422,0.159674625,0.073528214,0,0.611380965
id_1638,0.816942286,0.93234666,0.845066773,0.742100483,0.115475365,0.338021742,0.28547618,0.029853162,0.38085993,0.183057714,0.215656613,0.171951495,0.10447032,0.384755542,0.59701783
id_1639,0.784351664,0.925291388,0.709933128,0.725817914,0.117420816,0.345465255,0.292374608,0.062596874,0.388529647,0.215648336,0.195802212,0.158394216,0.102678935,0,0.599504173
id_1640,0.841249206,0.917744617,0.739628131,0.730948995,0.118577177,0.333495245,0.282434527,0.053435993,0.379327776,0.158750794,0.185969557,0.143631845,0.076133865,0,0.590856023
id_1641,0.786800496,0.910202775,0.672385127,0.720511384,0.110933234,0.3467284,0.291671418,0.080394885,0.384378292,0.213199504,0.169518767,0.133840476,0.079472356,0,0.590942504
id_1642,0.832270158,0.923350616,0.800863793,0.736700735,0.133388761,0.330522628,0.283426126,0.026963485,0.378779779,0.167729842,0.196274936,0.156963169,0.094943409,0,0.598343879
id_1643,0.947032681,0.939556717,0.807274732,0.734780419,0.110933234,0.328040792,0.276230189,0.022966816,0.370323855,0.052967319,0.225772903,0.178730135,0.098770458,0.034112764,0.605320054
id_1644,0.847718959,0.941549453,0.813791086,0.737290708,0.12290181,0.331284392,0.281797115,0.027499883,0.374913607,0.152281041,0.240616432,0.189651277,0.118638547,0,0.603532769
id_1645,0.955830335,0.937630997,0.822780648,0.735436738,0.112665874,0.327037222,0.275947106,0.012241713,0.370559829,0.044169665,0.216129337,0.171499586,0.094780555,0,0.597846611
id_1646,0.854672431,0.947294174,0.895383508,0.743660376,0.123203261,0.330697181,0.281172109,0.016760933,0.374256011,0.145327569,0.275787085,0.224297658,0.155280515,0.108715457,0.603475115
id_1647,0.912779273,0.929559376,0.765035713,0.732767321,0.115540956,0.328397085,0.277558156,0.037917586,0.373916029,0.087220727,0.210645741,0.166905174,0.09730478,0,0.601118494
id_1648,0.89974907,0.941216706,0.85966998,0.738746168,0.11665657,0.328715954,0.278183903,0.016402971,0.373132058,0.10025093,0.23740191,0.192588687,0.116847162,0.095050106,0.602595886
id_1649,0.846963147,0.937038477,0.841868032,0.739716036,0.117882346,0.332899507,0.281868936,0.026322568,0.376614633,0.153036853,0.233147395,0.192513369,0.124908395,0.285757668,0.597306101
id_1650,0.872025879,0.931017112,0.820528905,0.737011562,0.1244595,0.328639931,0.279833071,0.019390061,0.377228613,0.127974121,0.225489269,0.177148452,0.10447032,0,0.614126753
id_1651,0.819360885,0.935319412,0.87168531,0.744696319,0.132767329,0.332823861,0.285115038,0.020215641,0.381749026,0.180639115,0.228609246,0.187241094,0.120267079,0.27887438,0.598149296
id_1652,0.984430269,0.934838021,0.856924611,0.736575752,0.110933234,0.326402187,0.27514957,0.002967802,0.369637181,0.015569731,0.2149948,0.172478723,0.104796026,0,0.656762133
id_1653,0.866735194,0.927726982,0.782051012,0.734285015,0.116204553,0.331434933,0.28021189,0.036527767,0.373918266,0.133264806,0.205823958,0.162160127,0.093884863,0,0.598033987
id_1654,0.911116486,0.948489861,0.793918313,0.734483331,0.111456132,0.32856455,0.277633605,0.027270922,0.370042028,0.088883514,0.255554505,0.206145967,0.110170182,0.098390525,0.602826504
id_1655,0.831605043,0.928960131,0.753948457,0.732244862,0.138272459,0.329503844,0.283503604,0.045144866,0.382216501,0.168394957,0.213103905,0.167808993,0.096979073,0,0.599187074
id_1656,0.944735012,0.935295103,0.804933323,0.734688453,0.113684315,0.327113176,0.27630812,0.015461964,0.371293473,0.055264988,0.217547509,0.172026813,0.096897647,0,0.608534283
id_1657,0.915832754,0.882382883,0.838889236,0.737028624,0.110933234,0.329507811,0.277421609,0.022947518,0.369637181,0.084167246,0.221896568,0.175868042,0.101620389,0,0.62662333
id_1658,0.870997974,0.93549985,0.849292184,0.73914857,0.115374274,0.331289427,0.279904194,0.023923875,0.372018171,0.129002026,0.220100217,0.176696543,0.103411774,0.276849884,0.605788495
id_1659,0.85161895,0.91442517,0.748593786,0.731757316,0.119226775,0.332100014,0.281438453,0.049311001,0.378617617,0.14838105,0.19060225,0.148979438,0.082322286,0,0.614494299
id_1660,0.961090788,0.939245252,0.965272227,0.742169934,0.110933234,0.327475897,0.27578724,0.007090282,0.370010714,0.038909212,0.221707478,0.17511486,0.102271802,0,0.60128425
id_1661,0.857363122,0.935162965,0.754329689,0.732219947,0.11476373,0.332746592,0.280945335,0.046810415,0.373869058,0.142636878,0.224260187,0.180161181,0.110170182,0.163275635,0.607748742
id_1662,0.933760619,0.903515068,0.926350355,0.74130236,0.111266079,0.328533922,0.27669809,0.012401552,0.371654704,0.066239381,0.184929564,0.144610981,0.080123768,0,0.602487784
id_1663,0.877649122,0.945076731,0.74600984,0.731598091,0.115462694,0.329144753,0.279456401,0.052345776,0.371634573,0.122350878,0.242507327,0.1996686,0.114078658,0.251543679,0.600167198
id_1664,0.846781752,0.938650908,0.817881739,0.737675439,0.110933234,0.334927134,0.281886515,0.032810074,0.37165023,0.153218248,0.227947433,0.184830911,0.111717287,0.283328272,0.604801165
id_1665,0.920609487,0.93895596,0.93187472,0.742180682,0.110933234,0.329175484,0.277217878,0.013859354,0.370724228,0.079390513,0.224449277,0.179332681,0.10422604,0.07348922,0.609211721
id_1666,0.953744294,0.936329141,0.858956499,0.737244483,0.110933234,0.327779611,0.276013222,0.014194336,0.370460295,0.046255706,0.219532949,0.17767568,0.106180278,0.321692479,0.614162787
id_1667,0.83849805,0.935477734,0.848033629,0.740759391,0.110933234,0.335838839,0.282725282,0.029132973,0.378591895,0.16150195,0.223882008,0.181215636,0.116277176,0.335863954,0.614681676
id_1668,0.92538622,0.943586297,0.894665985,0.739899562,0.116021536,0.32763683,0.277021845,0.009685029,0.372595245,0.07461378,0.231823769,0.185584093,0.109844475,0.075716166,0.638997391
id_1669,0.861353811,0.935721817,0.855213356,0.740046615,0.113246184,0.332732446,0.280620884,0.025516804,0.374776048,0.138646189,0.219627494,0.174436996,0.103411774,0.055369977,0.605788495
id_1670,0.933095504,0.937577799,0.77622393,0.733291141,0.111916356,0.328383375,0.276723547,0.033408624,0.372206056,0.066904496,0.223787463,0.173533178,0.098689032,0,0.62278211
id_1671,0.80191674,0.936509833,0.762760963,0.733435963,0.11299727,0.341773067,0.288095566,0.04521011,0.370775673,0.19808326,0.236078283,0.185207502,0.108867356,0,0.598351086
id_1672,0.929104816,0.948752439,0.922186081,0.741268719,0.110939423,0.328760571,0.276875699,0.013312114,0.369639418,0.070895184,0.239481895,0.190630413,0.120185653,0.027229477,0.607813604
id_1673,0.961211718,0.936672125,0.854042417,0.736855896,0.110933234,0.327398,0.275783766,0.012305203,0.369637181,0.038788282,0.219532949,0.172554041,0.09657194,0,0.606220903
id_1674,0.792302809,0.921895699,0.758685168,0.73303975,0.1124315,0.344189231,0.290232054,0.046303141,0.376042032,0.207697191,0.228231067,0.175943361,0.10854165,0,0.601313077
id_1675,0.793542341,0.937242851,0.81825656,0.741081465,0.115404838,0.343378765,0.2899304,0.034954176,0.37853374,0.206457659,0.232107403,0.195827371,0.124419836,0.278368256,0.597904265
id_1676,0.817667866,0.945153529,0.751183537,0.731989238,0.110933234,0.339137803,0.285368716,0.04818215,0.369967098,0.182332134,0.243074596,0.209234014,0.124826968,0.236967304,0.60204817
id_1677,0.94494664,0.923288078,0.830665978,0.735996724,0.110933234,0.328121937,0.276301027,0.019242156,0.370735412,0.05505336,0.201285809,0.155155532,0.084357951,0,0.59281627
id_1678,0.795174895,0.934648961,0.781085497,0.735981201,0.119491283,0.341810116,0.289545945,0.040750742,0.38229926,0.204825105,0.22511109,0.182194773,0.111473007,0.27340824,0.603158016
id_1679,0.908183934,0.929418173,0.935122392,0.742994785,0.110933234,0.329579306,0.277769568,0.014361192,0.37211435,0.091816066,0.22530018,0.183927092,0.105366013,0,0.614069099
id_1680,0.80666324,0.866140363,0.766717855,0.733834695,0.137117761,0.334093571,0.287185831,0.041191094,0.382680621,0.19333676,0.183322303,0.145138209,0.072388242,0,0.647458165
id_1681,0.832965505,0.929694561,0.846486889,0.740987161,0.110933234,0.336609068,0.283344755,0.029725355,0.37407931,0.167034495,0.223220195,0.182496046,0.105610292,0.253062051,0.608959483
id_1682,0.856456148,0.942966779,0.877067419,0.742055659,0.113715865,0.333112153,0.281019081,0.02351586,0.370685085,0.143543852,0.249125461,0.210062514,0.127595473,0.152647029,0.598581703
id_1683,0.951930344,0.944534062,0.809566959,0.734837711,0.110933234,0.32784135,0.27607034,0.02137024,0.370242215,0.048069656,0.231823769,0.182797319,0.103330348,0,0.614393404
id_1684,0.878495631,0.929656142,0.789855512,0.734674144,0.116244477,0.330143715,0.279402823,0.032236224,0.375640541,0.121504369,0.221518389,0.172855314,0.104633173,0,0.612310642
id_1685,0.822414366,0,0.697069774,0.726423217,0.110933234,0.338184633,0.284685056,0.072007426,0.369637181,0.177585634,0.187198639,0.148226256,0.061965638,0,0.646845587
id_1686,0.960516371,0.949119217,0.905307692,0.739323379,0.110933234,0.3274715,0.275805058,0.009340063,0.369637181,0.039483629,0.258296303,0.217970927,0.139239476,0.243142018,0.62756742
id_1687,0.946125707,0.88238515,0.758771508,0.732332791,0.110933234,0.328055433,0.276260681,0.041700821,0.369872037,0.053874293,0.183795027,0.138359569,0.077599544,0,0.599014111
id_1688,0.970281464,0.900008961,0.816215613,0.734944026,0.110933234,0.327108297,0.275522586,0.014485324,0.370010714,0.029718536,0.198544011,0.157415079,0.081508021,0,0.516172041
id_1689,0.952897784,0.868184932,0.940815404,0.741298853,0.111692855,0.327519215,0.276039321,0.007882611,0.370217611,0.047102216,0.187671362,0.142577389,0.072795375,0,0.650131884
id_1690,0.946760589,0.94887488,0.909399159,0.73994619,0.110933234,0.32798325,0.276239283,0.011412187,0.369637181,0.053239411,0.237685544,0.192287414,0.119371387,0.171373621,0.613535796
id_1691,0.970855882,0.920275995,0.899378045,0.738765252,0.110933234,0.327120342,0.275507324,0.007657872,0.369637181,0.029144118,0.205445779,0.161858854,0.087207882,0,0.60339584
id_1692,0.735133174,0.93232144,0.780576702,0.743185066,0.110933234,0.391958267,0.328567739,0.043072822,0.369637181,0.264866826,0.218114777,0.174135723,0.099014738,0.305091608,0.593385607
id_1693,0.871390997,0.918182565,0.765207625,0.732989058,0.120545146,0.329893854,0.279877176,0.040052027,0.376974745,0.128609003,0.201853077,0.157716352,0.088266428,0,0.612216953
id_1694,0.920972277,0.92656713,0.831485484,0.736490562,0.110933234,0.329229594,0.277202901,0.023242677,0.371233082,0.079027723,0.208471211,0.165549446,0.092012051,0,0.596729558
id_1695,0.906339753,0.898566929,0.826336913,0.736506806,0.114272377,0.329132333,0.277857318,0.022808139,0.373017985,0.093660247,0.225583814,0.183701137,0.101701816,0.130984918,0.620865103
id_1696,0.761223811,0.909028821,0.725592658,0.726711768,0.125013923,0.354970335,0.301872638,0.055611152,0.394941208,0.238776189,0.140115345,0.108608872,0.095920528,0,0.601745485
id_1697,0.941651298,0.934366853,0.806475438,0.734803892,0.110933234,0.32815743,0.276414378,0.023600123,0.370418916,0.058348702,0.218682046,0.174964224,0.092582037,0.193035732,0.595994465
id_1698,0.879614233,0.932900305,0.823393148,0.736993526,0.110933234,0.331835042,0.279331085,0.029370588,0.369637181,0.120385767,0.214238442,0.172629359,0.099421871,0,0.605702014
id_1699,0.801463252,0.89941603,0.730821968,0.729467891,0.143981576,0.332676555,0.288184824,0.066250278,0.389711754,0.198536748,0.195991302,0.152142803,0.076296719,0,0.57592355
id_1700,0.859781721,0.919701937,0.828153777,0.738006038,0.120318034,0.330800955,0.280747418,0.024796565,0.376718641,0.140218279,0.195234944,0.153046622,0.076703851,0,0.595475576
id_1701,0.905976963,0.92421906,0.819271445,0.736086217,0.110933234,0.329801183,0.277874481,0.026439896,0.369637181,0.094023037,0.202325801,0.161708217,0.101946096,0,0.615387942
id_1702,0.888502585,0.93121474,0.815858737,0.736250737,0.114696081,0.330068786,0.278792796,0.026828668,0.374448369,0.111497415,0.213576629,0.169691948,0.10113183,0,0.606948789
id_1703,0.785681894,0.934684993,0.879735115,0.751044035,0.136678241,0.340148541,0.291990411,0.024305052,0.390198241,0.214318106,0.227191075,0.183399864,0.120918492,0.280392752,0.600282506
id_1704,0.891253741,0.940587131,0.819503376,0.736426532,0.112139105,0.330402529,0.278638234,0.02733506,0.373823205,0.108746259,0.22728562,0.184153047,0.103086068,0.218038263,0.607755949
id_1705,0.907246727,0.935543629,0.832617327,0.736865216,0.116510651,0.328328622,0.277814149,0.018170375,0.37182805,0.092753273,0.220289307,0.173759132,0.099503298,0,0.604786751
id_1706,0.912325785,0.936733379,0.765396622,0.73279034,0.122366137,0.32658126,0.277577954,0.019177999,0.373945106,0.087674215,0.225678359,0.180236499,0.107320251,0.108513007,0.616879747
id_1707,0.86984914,0.933959859,0.888306478,0.74207589,0.110933234,0.332598406,0.279986886,0.022558544,0.372083036,0.13015086,0.215089345,0.170294494,0.095594821,0,0.599028524
id_1708,0.864770082,0.938512224,0.846711422,0.739230059,0.110933234,0.333016467,0.280358389,0.027301741,0.369637181,0.135229918,0.22709653,0.178880771,0.111961567,0,0.60456334
id_1709,0.942618738,0.938641082,0.821169487,0.735547818,0.110933234,0.328103725,0.276380545,0.020506965,0.369637181,0.057381262,0.21282027,0.172403404,0.097386206,0.928737726,0.606285764
id_1710,0.88832119,0.934834426,0.874674869,0.740161508,0.112543299,0.330687531,0.278803708,0.020828052,0.371262159,0.11167881,0.221234755,0.176771861,0.100724697,0.113776698,0.601572522
id_1711,0.911872298,0.944025107,0.924471504,0.742171543,0.110933234,0.329511707,0.27759866,0.014953992,0.373032524,0.088127702,0.234281932,0.186186639,0.109844475,0,0.616404099
id_1712,0.962662878,0.935063714,0.841926921,0.736253225,0.110933234,0.327435672,0.27574073,0.013856738,0.369637181,0.037337122,0.218492956,0.174587633,0.099340445,0,0.615820349
id_1713,0.865646824,0.943321307,0.847567285,0.739256076,0.114587068,0.331362458,0.280293376,0.023916534,0.376506152,0.134353176,0.220100217,0.176696543,0.10854165,0.400141715,0.601168942
id_1714,0.826677147,0.915126408,0.671283361,0.724050866,0.110933234,0.33764286,0.284116416,0.095148222,0.375793756,0.173322853,0.189278623,0.148527529,0.081670874,0,0.606898341
id_1715,0.897693261,0.92912573,0.783601689,0.734007467,0.118031398,0.328532714,0.27829025,0.029522755,0.374498695,0.102306739,0.210078472,0.163440536,0.092256331,0,0.597709682
id_1716,0.83898177,0.929370026,0.779790056,0.734561641,0.114540314,0.334232475,0.282672181,0.039126032,0.380680992,0.16101823,0.210645741,0.164796264,0.099177591,0,0.623300999
id_1717,0.965897754,0.922260707,0.86557823,0.737308867,0.110933234,0.327076683,0.275646617,0.009022375,0.369646128,0.034102246,0.212914815,0.170143858,0.096409087,0,0.604894853
id_1718,0.831000393,0.932510685,0.736434984,0.730565936,0.121200915,0.332570139,0.283578907,0.056997728,0.38081184,0.168999607,0.212442091,0.163515854,0.099340445,0,0.608959483
id_1719,0.980530278,0.956747416,0.898402307,0.738483235,0.110933234,0.326794016,0.275248261,0.00546724,0.369637181,0.019469722,0.235038291,0.192664005,0.114322938,0.264500456,0.640121651
id_1720,0.765577289,0.931914793,0.764425777,0.734633674,0.119160042,0.354186313,0.299566929,0.045226006,0.402324624,0.234422711,0.215845703,0.172403404,0.116928589,0.682255289,0.595425129
id_1721,0.968860538,0.925375219,0.884578928,0.738130362,0.110933234,0.327173873,0.275563026,0.008719272,0.369637181,0.031139462,0.207242129,0.161632899,0.097223353,0,0.664408539
id_1722,0.952776854,0.913374632,0.823457434,0.735513212,0.110933234,0.327453445,0.276043391,0.015953363,0.370282476,0.047223146,0.195991302,0.15229344,0.07792525,0,0.587634587
id_1723,0.930344348,0.945216038,0.790696777,0.73409184,0.112577225,0.327879978,0.276826828,0.025216824,0.370460295,0.069655652,0.220572941,0.17511486,0.096897647,0.055572426,0.600563571
id_1724,0.935937358,0.924270084,0.760906799,0.732464099,0.113411637,0.327832923,0.276617683,0.039071018,0.372069616,0.064062642,0.206674861,0.162084808,0.091116359,0,0.596354805
id_1725,0.817546936,0.933274541,0.802669186,0.737505577,0.117684887,0.337243233,0.285386726,0.035469195,0.378596368,0.182453064,0.220194762,0.175340815,0.11188014,0.147484563,0.605759668
id_1726,0.888018865,0.934360578,0.859442931,0.739162018,0.110933234,0.331162666,0.278821744,0.023596596,0.369637181,0.111981135,0.223503829,0.180311817,0.105854572,0.215102743,0.645822223
id_1727,0.814251595,0.931976672,0.790097624,0.736282554,0.110933234,0.33980887,0.285891998,0.039311601,0.378716033,0.185748405,0.216602061,0.172102132,0.102108949,0.199412896,0.609536027
id_1728,0.896937449,0.89457716,0.882179625,0.740273766,0.114128788,0.329490579,0.278329809,0.017102951,0.371408665,0.103062551,0.214427531,0.170972358,0.095513395,0.959813746,0.610667493
id_1729,0.91226532,0.937576769,0.893058341,0.740304144,0.118069568,0.327713041,0.277581394,0.009692747,0.372323484,0.08773468,0.222369292,0.178278226,0.099259018,0.086142322,0.600390608
id_1730,0.853553829,0.929783022,0.784219339,0.734668813,0.11196376,0.333635384,0.281269422,0.038220384,0.377866079,0.146446171,0.215940248,0.173382541,0.101946096,0.32695617,0.603684112
id_1731,0.927169937,0.936127072,0.882791767,0.739183732,0.111510414,0.328772733,0.276950902,0.015966051,0.371640165,0.072830063,0.224638366,0.180236499,0.118557121,0.2393967,0.628201617
id_1732,0.867884028,0.932778388,0.78382042,0.734400719,0.119994919,0.330296029,0.280128425,0.033728341,0.377126842,0.132115972,0.216602061,0.17172554,0.099666151,0,0.605197538
id_1733,0.83946549,0.933253199,0.863685614,0.742105335,0.110933234,0.33570714,0.282620599,0.0272989,0.371986857,0.16053451,0.217831143,0.174060405,0.10064327,0.273610689,0.607474884
id_1734,0.800314418,0.925094068,0.807611605,0.739107802,0.111005434,0.342858541,0.288420401,0.036913325,0.376299255,0.199685582,0.196274936,0.158544852,0.089813533,0,0.600304127
id_1735,0.89999093,0.950669897,0.882308165,0.740152462,0.110933234,0.330361824,0.278171093,0.019952447,0.370394312,0.10000907,0.259903564,0.217293063,0.140135168,0.212673348,0.608851382
id_1736,0.796112102,0.933544592,0.804504837,0.739021826,0.111746217,0.343741779,0.289333138,0.037461534,0.381998421,0.203887898,0.223409284,0.175642088,0.11619575,0,0.599115006
id_1737,0.861837531,0.921556875,0.78338034,0.734460484,0.123981822,0.329757421,0.280583042,0.032002649,0.377569713,0.138162469,0.201663988,0.149280711,0.083380832,0,0.604411998
id_1738,0.964234967,0.938156546,0.890294649,0.738509788,0.110933234,0.327373872,0.275695262,0.009643677,0.370193007,0.035765033,0.220762031,0.172704677,0.097793339,0,0.626947635
id_1739,0.937600145,0.917769004,0.763900085,0.732617425,0.117802178,0.326583197,0.2765576,0.02184022,0.372276512,0.062399855,0.200529451,0.15862017,0.082729419,0,0.553164502
id_1740,0.978081446,0.897511363,0.9313332,0.740017821,0.110933234,0.326809852,0.275312395,0.004589983,0.369637181,0.021918554,0.214332987,0.164871582,0.088673561,0,0.618551723
id_1741,0.840644557,0.926732872,0.790366645,0.735474328,0.120936739,0.332980935,0.282498472,0.035139959,0.378060673,0.159355443,0.206485771,0.162913309,0.091116359,0,0.594473832
id_1742,0.83326783,0.926935812,0.818229857,0.738301702,0.111898055,0.336362195,0.283309193,0.033319198,0.375722181,0.16673217,0.204500331,0.159373352,0.090464946,0,0.598560083
id_1743,0.91834205,0.933736322,0.809582438,0.735293081,0.113991663,0.328543327,0.277313155,0.02385005,0.372794313,0.08165795,0.213103905,0.172629359,0.095269115,0.2255289,0.599482552
id_1744,0.890346767,0.935046075,0.81000318,0.735823617,0.11366745,0.33018582,0.278687985,0.028413715,0.374124044,0.109653233,0.218114777,0.174135723,0.103818907,0.378682053,0.602300408
id_1745,0.893642108,0.916406093,0.85001307,0.738339586,0.118407623,0.328772628,0.278505003,0.017328456,0.373907082,0.106357892,0.209983927,0.161030353,0.099014738,0,0.605694807
id_1746,0.987181425,0.918463606,0.836112456,0.735627555,0.111017428,0.326614423,0.275080863,0.006779348,0.369687508,0.012818575,0.197314929,0.15101303,0.079146649,0,0.582589833
id_1747,0.882758412,0.917839894,0.782609178,0.734112555,0.11887566,0.329368511,0.279134086,0.032351675,0.374869991,0.117241588,0.212725726,0.157866988,0.089976386,0,0.595158477
